date,league,season,home_team,away_team,full_time_home_goals,full_time_away_goals,half_time_home_goals,half_time_away_goals,full_time_result,half_time_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home_win,odds_draw,odds_away_win
2023-10-08,bundesliga,2023-2024,Leverkusen,FC Koln,3,0,2.0,0.0,H,H,21.0,7.0,10.0,3.0,9.0,7.0,11.0,4.0,3.0,0.0,0.0,0.0,1.33,5.5,8.0
2023-10-08,bundesliga,2023-2024,Bayern Munich,Freiburg,3,0,2.0,0.0,H,H,21.0,2.0,5.0,0.0,7.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,1.14,8.5,17.0
2023-10-08,bundesliga,2023-2024,Ein Frankfurt,Heidenheim,2,0,1.0,0.0,H,H,12.0,7.0,6.0,2.0,14.0,10.0,3.0,6.0,2.0,3.0,0.0,0.0,1.7,4.0,4.75
2023-10-08,premier_league,2023-2024,Brighton,Liverpool,2,2,1.0,2.0,D,A,14.0,14.0,3.0,4.0,12.0,20.0,8.0,1.0,1.0,2.0,0.0,0.0,3.0,3.8,2.2
2023-10-08,serie_a,2023-2024,Frosinone,Verona,2,1,1.0,0.0,H,H,11.0,16.0,2.0,4.0,9.0,12.0,2.0,4.0,1.0,4.0,0.0,0.0,2.35,3.3,3.1
2023-10-08,premier_league,2023-2024,Wolves,Aston Villa,1,1,0.0,0.0,D,D,8.0,18.0,3.0,4.0,19.0,9.0,2.0,10.0,2.0,2.0,1.0,0.0,3.5,3.4,2.1
2023-10-08,premier_league,2023-2024,Arsenal,Man City,1,0,0.0,0.0,H,D,12.0,4.0,2.0,1.0,8.0,7.0,5.0,4.0,2.0,3.0,0.0,0.0,2.9,3.3,2.4
2023-10-08,ligue_1,2023-2024,Rennes,Paris SG,1,3,0.0,2.0,A,A,14.0,17.0,4.0,7.0,12.0,15.0,1.0,7.0,1.0,0.0,0.0,0.0,3.4,3.6,2.05
2023-10-08,ligue_1,2023-2024,Lens,Lille,1,1,0.0,1.0,D,A,14.0,8.0,5.0,3.0,14.0,16.0,8.0,5.0,2.0,4.0,0.0,0.0,2.25,3.6,3.0
2023-10-08,ligue_1,2023-2024,Lyon,Lorient,3,3,3.0,1.0,D,H,9.0,6.0,6.0,5.0,22.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,1.67,4.2,4.75
2023-10-08,ligue_1,2023-2024,Brest,Toulouse,1,1,0.0,1.0,D,A,13.0,9.0,2.0,3.0,18.0,18.0,3.0,5.0,2.0,2.0,0.0,0.0,1.8,3.8,4.33
2023-10-08,ligue_1,2023-2024,Marseille,Le Havre,3,0,2.0,0.0,H,H,14.0,7.0,6.0,1.0,6.0,16.0,4.0,3.0,0.0,3.0,0.0,1.0,1.45,4.75,6.0
2023-10-08,serie_a,2023-2024,Lazio,Atalanta,3,2,2.0,1.0,H,H,12.0,12.0,4.0,4.0,7.0,10.0,4.0,6.0,1.0,1.0,0.0,0.0,2.7,3.3,2.63
2023-10-08,liga,2023-2024,Villarreal,Las Palmas,1,2,0.0,1.0,A,A,9.0,8.0,4.0,5.0,17.0,7.0,7.0,2.0,4.0,4.0,0.0,0.0,1.6,4.0,5.75
2023-10-08,liga,2023-2024,Ath Madrid,Sociedad,2,1,1.0,0.0,H,H,14.0,13.0,5.0,4.0,9.0,12.0,1.0,4.0,3.0,3.0,0.0,0.0,1.83,3.4,4.5
2023-10-08,liga,2023-2024,Alaves,Betis,1,1,1.0,1.0,D,D,15.0,6.0,5.0,2.0,13.0,9.0,5.0,3.0,3.0,3.0,0.0,1.0,2.8,3.25,2.6
2023-10-08,liga,2023-2024,Celta,Getafe,2,2,2.0,2.0,D,D,26.0,3.0,11.0,2.0,14.0,20.0,13.0,1.0,1.0,8.0,0.0,1.0,2.05,3.1,4.2
2023-10-08,premier_league,2023-2024,West Ham,Newcastle,2,2,1.0,0.0,D,H,5.0,10.0,3.0,3.0,11.0,18.0,4.0,2.0,3.0,3.0,0.0,0.0,3.2,3.75,2.1
2023-10-08,serie_a,2023-2024,Monza,Salernitana,3,0,2.0,0.0,H,H,16.0,8.0,7.0,5.0,8.0,16.0,7.0,7.0,1.0,2.0,0.0,0.0,1.7,3.8,5.0
2023-10-08,liga,2023-2024,Granada,Barcelona,2,2,2.0,1.0,D,H,7.0,22.0,2.0,10.0,12.0,7.0,1.0,11.0,4.0,1.0,0.0,0.0,6.5,5.25,1.4
2023-10-20,liga,2023-2024,Osasuna,Granada,2,0,1.0,0.0,H,H,12.0,13.0,6.0,3.0,19.0,13.0,1.0,7.0,3.0,4.0,0.0,1.0,1.73,3.8,4.75
2023-10-20,bundesliga,2023-2024,Dortmund,Werder Bremen,1,0,0.0,0.0,H,D,22.0,6.0,5.0,1.0,5.0,10.0,10.0,4.0,1.0,5.0,0.0,0.0,1.29,6.5,8.0
2023-10-20,ligue_1,2023-2024,Le Havre,Lens,0,0,0.0,0.0,D,D,14.0,13.0,5.0,7.0,16.0,9.0,3.0,3.0,2.0,3.0,0.0,0.0,4.5,3.5,1.83
2023-10-21,bundesliga,2023-2024,Darmstadt,RB Leipzig,1,3,1.0,2.0,A,A,16.0,10.0,3.0,7.0,16.0,12.0,6.0,0.0,6.0,3.0,0.0,0.0,6.5,4.75,1.44
2023-10-21,premier_league,2023-2024,Liverpool,Everton,2,0,0.0,0.0,H,D,26.0,6.0,6.0,1.0,9.0,9.0,12.0,4.0,1.0,1.0,0.0,1.0,1.33,5.75,7.5
2023-10-21,premier_league,2023-2024,Bournemouth,Wolves,1,2,1.0,0.0,A,H,7.0,20.0,4.0,7.0,15.0,10.0,3.0,12.0,2.0,6.0,1.0,0.0,2.38,3.4,3.0
2023-10-21,premier_league,2023-2024,Brentford,Burnley,3,0,1.0,0.0,H,H,23.0,6.0,10.0,1.0,14.0,12.0,5.0,5.0,5.0,2.0,0.0,1.0,1.83,3.75,4.2
2023-10-21,ligue_1,2023-2024,Nice,Marseille,1,0,0.0,0.0,H,D,10.0,9.0,2.0,1.0,13.0,6.0,4.0,2.0,4.0,3.0,0.0,1.0,2.4,3.3,3.0
2023-10-21,bundesliga,2023-2024,Union Berlin,Stuttgart,0,3,0.0,1.0,A,A,10.0,10.0,2.0,5.0,12.0,12.0,4.0,2.0,2.0,1.0,0.0,0.0,2.5,3.5,2.7
2023-10-21,bundesliga,2023-2024,Wolfsburg,Leverkusen,1,2,1.0,1.0,A,D,18.0,13.0,7.0,6.0,15.0,14.0,4.0,3.0,3.0,5.0,0.0,0.0,4.33,4.0,1.75
2023-10-21,bundesliga,2023-2024,Mainz,Bayern Munich,1,3,1.0,2.0,A,A,14.0,12.0,3.0,5.0,12.0,10.0,2.0,7.0,3.0,2.0,0.0,0.0,9.0,6.0,1.29
2023-10-21,ligue_1,2023-2024,Paris SG,Strasbourg,3,0,2.0,0.0,H,H,8.0,7.0,4.0,1.0,11.0,10.0,1.0,6.0,2.0,0.0,0.0,0.0,1.22,6.5,12.0
2023-10-21,premier_league,2023-2024,Chelsea,Arsenal,2,2,1.0,0.0,D,H,11.0,13.0,5.0,3.0,7.0,14.0,2.0,7.0,3.0,3.0,0.0,0.0,3.2,3.4,2.25
2023-10-21,liga,2023-2024,Sociedad,Mallorca,1,0,0.0,0.0,H,D,14.0,18.0,6.0,7.0,14.0,16.0,2.0,5.0,3.0,3.0,0.0,0.0,1.55,3.8,7.0
2023-10-21,liga,2023-2024,Getafe,Betis,1,1,1.0,1.0,D,D,14.0,13.0,4.0,3.0,17.0,11.0,4.0,8.0,5.0,2.0,0.0,0.0,2.5,3.0,3.1
2023-10-21,liga,2023-2024,Sevilla,Real Madrid,1,1,0.0,0.0,D,D,17.0,14.0,7.0,5.0,13.0,6.0,4.0,6.0,5.0,2.0,0.0,0.0,4.2,3.6,1.85
2023-10-21,serie_a,2023-2024,Verona,Napoli,1,3,0.0,2.0,A,A,15.0,22.0,9.0,10.0,12.0,9.0,5.0,8.0,3.0,2.0,0.0,0.0,5.5,3.75,1.65
2023-10-21,serie_a,2023-2024,Torino,Inter,0,3,0.0,0.0,A,D,7.0,14.0,3.0,4.0,13.0,8.0,2.0,4.0,1.0,2.0,0.0,0.0,5.5,3.6,1.7
2023-10-21,premier_league,2023-2024,Sheffield United,Man United,1,2,1.0,1.0,A,D,12.0,14.0,6.0,5.0,12.0,10.0,5.0,4.0,3.0,1.0,0.0,0.0,6.5,5.25,1.4
2023-10-21,serie_a,2023-2024,Sassuolo,Lazio,0,2,0.0,2.0,A,A,9.0,18.0,2.0,6.0,6.0,10.0,5.0,7.0,1.0,5.0,0.0,0.0,2.7,3.5,2.5
2023-10-21,liga,2023-2024,Celta,Ath Madrid,0,3,0.0,1.0,A,A,16.0,12.0,3.0,7.0,10.0,10.0,7.0,5.0,3.0,2.0,1.0,0.0,3.5,3.5,2.1
2023-10-21,premier_league,2023-2024,Man City,Brighton,2,1,2.0,0.0,H,H,10.0,5.0,6.0,3.0,9.0,11.0,2.0,2.0,2.0,2.0,1.0,0.0,1.4,5.25,6.5
2023-10-21,premier_league,2023-2024,Newcastle,Crystal Palace,4,0,3.0,0.0,H,H,10.0,17.0,7.0,3.0,7.0,12.0,6.0,8.0,2.0,3.0,0.0,0.0,1.45,4.5,7.0
2023-10-21,premier_league,2023-2024,Nott'm Forest,Luton,2,2,0.0,0.0,D,D,19.0,13.0,8.0,4.0,12.0,11.0,4.0,2.0,3.0,0.0,0.0,0.0,1.67,3.75,5.5
2023-10-21,bundesliga,2023-2024,Freiburg,Bochum,2,1,2.0,1.0,H,H,15.0,13.0,5.0,5.0,11.0,16.0,5.0,2.0,3.0,4.0,0.0,0.0,1.7,3.75,5.0
2023-10-21,bundesliga,2023-2024,Hoffenheim,Ein Frankfurt,1,3,1.0,3.0,A,A,14.0,13.0,5.0,5.0,7.0,7.0,6.0,3.0,3.0,0.0,0.0,0.0,2.1,3.5,3.4
2023-10-22,premier_league,2023-2024,Aston Villa,West Ham,4,1,1.0,0.0,H,H,15.0,14.0,7.0,4.0,9.0,15.0,8.0,7.0,0.0,1.0,0.0,0.0,1.85,3.6,4.0
2023-10-22,bundesliga,2023-2024,FC Koln,M'gladbach,3,1,1.0,0.0,H,H,21.0,5.0,8.0,2.0,13.0,10.0,8.0,3.0,0.0,2.0,0.0,1.0,2.4,3.6,2.88
2023-10-22,bundesliga,2023-2024,Heidenheim,Augsburg,2,5,2.0,3.0,A,A,16.0,9.0,5.0,6.0,11.0,11.0,6.0,5.0,3.0,2.0,0.0,0.0,2.45,3.5,2.8
2023-10-22,ligue_1,2023-2024,Toulouse,Reims,1,1,0.0,0.0,D,D,11.0,15.0,5.0,4.0,18.0,15.0,5.0,7.0,2.0,0.0,0.0,0.0,2.8,3.5,2.4
2023-10-22,liga,2023-2024,Las Palmas,Vallecano,0,1,0.0,0.0,A,D,12.0,12.0,6.0,4.0,13.0,11.0,10.0,5.0,4.0,3.0,0.0,1.0,2.63,3.1,2.8
2023-10-22,liga,2023-2024,Barcelona,Ath Bilbao,1,0,0.0,0.0,H,D,12.0,10.0,7.0,3.0,11.0,18.0,4.0,7.0,3.0,3.0,0.0,0.0,1.62,4.0,5.5
2023-10-22,liga,2023-2024,Villarreal,Alaves,1,1,0.0,0.0,D,D,12.0,16.0,3.0,7.0,15.0,10.0,9.0,3.0,4.0,3.0,0.0,0.0,1.7,3.75,5.0
2023-10-22,liga,2023-2024,Girona,Almeria,5,2,3.0,2.0,H,H,19.0,9.0,8.0,5.0,11.0,14.0,9.0,6.0,1.0,2.0,0.0,0.0,1.45,4.5,7.0
2023-10-22,serie_a,2023-2024,Roma,Monza,1,0,0.0,0.0,H,D,21.0,11.0,4.0,4.0,11.0,11.0,8.0,5.0,2.0,4.0,0.0,1.0,1.7,3.6,5.25
2023-10-22,serie_a,2023-2024,Bologna,Frosinone,2,1,2.0,0.0,H,H,12.0,12.0,6.0,5.0,10.0,14.0,4.0,5.0,2.0,2.0,0.0,1.0,1.73,3.75,5.0
2023-10-22,ligue_1,2023-2024,Lorient,Rennes,2,1,2.0,1.0,H,H,5.0,20.0,4.0,6.0,5.0,14.0,6.0,16.0,0.0,2.0,0.0,0.0,3.8,3.8,1.85
2023-10-22,serie_a,2023-2024,Salernitana,Cagliari,2,2,0.0,0.0,D,D,13.0,13.0,2.0,6.0,11.0,12.0,8.0,5.0,3.0,4.0,0.0,0.0,2.2,3.2,3.5
2023-10-22,ligue_1,2023-2024,Nantes,Montpellier,2,0,1.0,0.0,H,H,14.0,11.0,5.0,6.0,16.0,13.0,4.0,3.0,2.0,1.0,0.0,0.0,2.88,3.5,2.4
2023-10-22,ligue_1,2023-2024,Lille,Brest,1,0,1.0,0.0,H,H,6.0,9.0,4.0,1.0,12.0,13.0,3.0,5.0,2.0,3.0,0.0,0.0,1.8,3.5,4.75
2023-10-22,ligue_1,2023-2024,Lyon,Clermont,1,2,0.0,2.0,A,A,25.0,12.0,6.0,5.0,16.0,12.0,10.0,3.0,4.0,6.0,0.0,0.0,1.75,3.75,4.5
2023-10-22,ligue_1,2023-2024,Monaco,Metz,2,1,1.0,1.0,H,D,27.0,8.0,13.0,4.0,12.0,11.0,10.0,2.0,1.0,3.0,0.0,0.0,1.33,5.5,8.5
2023-10-22,serie_a,2023-2024,Milan,Juventus,0,1,0.0,0.0,A,D,7.0,14.0,1.0,4.0,12.0,16.0,6.0,3.0,1.0,4.0,1.0,0.0,2.25,3.4,3.2
2023-10-22,serie_a,2023-2024,Atalanta,Genoa,2,0,0.0,0.0,H,D,13.0,15.0,8.0,4.0,17.0,9.0,8.0,4.0,4.0,2.0,0.0,0.0,1.55,3.8,6.5
2023-10-23,serie_a,2023-2024,Udinese,Lecce,1,1,0.0,0.0,D,D,12.0,12.0,6.0,1.0,11.0,15.0,2.0,7.0,3.0,5.0,0.0,0.0,2.2,3.3,3.4
2023-10-23,serie_a,2023-2024,Fiorentina,Empoli,0,2,0.0,1.0,A,A,19.0,7.0,7.0,3.0,13.0,17.0,13.0,3.0,1.0,3.0,0.0,0.0,1.44,4.33,8.0
2023-10-23,liga,2023-2024,Valencia,Cadiz,2,0,2.0,0.0,H,H,12.0,5.0,4.0,4.0,16.0,16.0,4.0,6.0,0.0,3.0,0.0,1.0,1.75,3.6,5.0
2023-10-23,premier_league,2023-2024,Tottenham,Fulham,2,0,1.0,0.0,H,H,15.0,10.0,5.0,3.0,10.0,14.0,3.0,5.0,2.0,0.0,0.0,0.0,1.5,4.5,6.0
2023-10-24,champions_league,2023-2024,Benfica,Sociedad,0,1,,,,,,,,,,,,,,,,,,,
2023-10-24,champions_league,2023-2024,Inter,RB Salzburg,2,1,,,,,,,,,,,,,,,,,,,
2023-10-24,champions_league,2023-2024,Galatasaray,Bayern Munich,1,3,,,,,,,,,,,,,,,,,,,
2023-10-24,champions_league,2023-2024,Man United,FC Copenhagen,1,0,,,,,,,,,,,,,,,,,,,
2023-10-24,champions_league,2023-2024,Braga,Real Madrid,1,2,,,,,,,,,,,,,,,,,,,
2023-10-24,champions_league,2023-2024,Union Berlin,Napoli,0,1,,,,,,,,,,,,,,,,,,,
2023-10-24,champions_league,2023-2024,Lens,PSV,1,1,,,,,,,,,,,,,,,,,,,
2023-10-24,champions_league,2023-2024,Sevilla,Arsenal,1,2,,,,,,,,,,,,,,,,,,,
2023-10-25,champions_league,2023-2024,RB Leipzig,Red Star,3,1,,,,,,,,,,,,,,,,,,,
2023-10-25,champions_league,2023-2024,Paris SG,Milan,3,0,,,,,,,,,,,,,,,,,,,
2023-10-25,champions_league,2023-2024,Antwerp,Porto,1,4,,,,,,,,,,,,,,,,,,,
2023-10-25,champions_league,2023-2024,Newcastle,Dortmund,0,1,,,,,,,,,,,,,,,,,,,
2023-10-25,champions_league,2023-2024,Young Boys,Man City,1,3,,,,,,,,,,,,,,,,,,,
2023-10-25,champions_league,2023-2024,Celtic,Ath Madrid,2,2,,,,,,,,,,,,,,,,,,,
2023-10-25,champions_league,2023-2024,Feyenoord,Lazio,3,1,,,,,,,,,,,,,,,,,,,
2023-10-25,champions_league,2023-2024,Barcelona,Shakhtar D.,2,1,,,,,,,,,,,,,,,,,,,
2023-10-27,liga,2023-2024,Girona,Celta,1,0,0.0,0.0,H,D,12.0,4.0,2.0,2.0,15.0,12.0,10.0,1.0,3.0,2.0,0.0,0.0,1.7,4.2,4.5
2023-10-27,ligue_1,2023-2024,Clermont,Nice,0,1,0.0,0.0,A,D,8.0,11.0,3.0,5.0,14.0,12.0,2.0,2.0,0.0,2.0,0.0,0.0,4.2,3.3,1.91
2023-10-27,bundesliga,2023-2024,Bochum,Mainz,2,2,1.0,0.0,D,H,10.0,10.0,4.0,4.0,14.0,21.0,5.0,4.0,3.0,3.0,0.0,0.0,2.7,3.3,2.55
2023-10-27,premier_league,2023-2024,Crystal Palace,Tottenham,1,2,0.0,0.0,A,D,13.0,10.0,3.0,1.0,19.0,11.0,11.0,2.0,2.0,1.0,0.0,0.0,4.5,3.75,1.75
2023-10-27,serie_a,2023-2024,Genoa,Salernitana,1,0,1.0,0.0,H,H,8.0,7.0,4.0,2.0,11.0,19.0,7.0,0.0,3.0,4.0,0.0,0.0,1.73,3.6,5.25
2023-10-28,serie_a,2023-2024,Sassuolo,Bologna,1,1,1.0,1.0,D,D,17.0,9.0,6.0,5.0,11.0,10.0,6.0,2.0,1.0,4.0,0.0,0.0,2.6,3.4,2.63
2023-10-28,ligue_1,2023-2024,Lens,Nantes,4,0,1.0,0.0,H,H,11.0,11.0,7.0,1.0,12.0,17.0,4.0,1.0,1.0,2.0,0.0,0.0,1.57,4.2,5.5
2023-10-28,bundesliga,2023-2024,Werder Bremen,Union Berlin,2,0,1.0,0.0,H,H,9.0,7.0,3.0,2.0,12.0,14.0,3.0,3.0,1.0,4.0,0.0,1.0,2.7,3.3,2.6
2023-10-28,serie_a,2023-2024,Juventus,Verona,1,0,0.0,0.0,H,D,30.0,7.0,6.0,1.0,13.0,8.0,5.0,1.0,3.0,2.0,0.0,0.0,1.36,5.0,8.0
2023-10-28,serie_a,2023-2024,Lecce,Torino,0,1,0.0,1.0,A,A,11.0,10.0,6.0,2.0,17.0,19.0,3.0,0.0,3.0,5.0,0.0,0.0,2.75,3.0,2.8
2023-10-28,bundesliga,2023-2024,Stuttgart,Hoffenheim,2,3,0.0,2.0,A,A,23.0,7.0,10.0,5.0,13.0,11.0,6.0,0.0,2.0,1.0,0.0,0.0,1.85,4.0,3.8
2023-10-28,premier_league,2023-2024,Arsenal,Sheffield United,5,0,1.0,0.0,H,H,13.0,2.0,8.0,0.0,9.0,13.0,6.0,1.0,0.0,3.0,0.0,0.0,1.13,8.5,19.0
2023-10-28,bundesliga,2023-2024,RB Leipzig,FC Koln,6,0,4.0,0.0,H,H,24.0,6.0,13.0,1.0,8.0,13.0,11.0,1.0,2.0,4.0,0.0,1.0,1.44,4.75,7.0
2023-10-28,liga,2023-2024,Almeria,Las Palmas,1,2,0.0,1.0,A,A,10.0,10.0,4.0,3.0,13.0,19.0,3.0,2.0,3.0,1.0,0.0,0.0,2.25,3.5,3.1
2023-10-28,liga,2023-2024,Barcelona,Real Madrid,1,2,1.0,0.0,A,H,15.0,13.0,3.0,4.0,15.0,15.0,6.0,3.0,2.0,1.0,0.0,0.0,2.55,3.6,2.6
2023-10-28,liga,2023-2024,Mallorca,Getafe,0,0,0.0,0.0,D,D,15.0,8.0,4.0,0.0,10.0,25.0,8.0,3.0,0.0,1.0,0.0,0.0,2.25,3.0,3.5
2023-10-28,liga,2023-2024,Cadiz,Sevilla,2,2,2.0,1.0,D,H,10.0,20.0,5.0,10.0,17.0,12.0,2.0,4.0,6.0,4.0,0.0,0.0,3.3,3.25,2.25
2023-10-28,premier_league,2023-2024,Chelsea,Brentford,0,2,0.0,0.0,A,D,17.0,7.0,2.0,5.0,12.0,7.0,10.0,1.0,1.0,4.0,0.0,0.0,1.65,4.0,5.25
2023-10-28,ligue_1,2023-2024,Reims,Lorient,1,0,0.0,0.0,H,D,12.0,9.0,5.0,1.0,16.0,7.0,4.0,4.0,1.0,3.0,0.0,0.0,1.67,4.0,5.0
2023-10-28,bundesliga,2023-2024,Bayern Munich,Darmstadt,8,0,0.0,0.0,H,D,28.0,10.0,16.0,4.0,15.0,13.0,7.0,1.0,1.0,2.0,1.0,2.0,1.06,12.0,26.0
2023-10-28,bundesliga,2023-2024,Augsburg,Wolfsburg,3,2,1.0,2.0,H,A,9.0,13.0,5.0,6.0,19.0,14.0,5.0,5.0,6.0,4.0,1.0,0.0,2.9,3.5,2.38
2023-10-28,premier_league,2023-2024,Wolves,Newcastle,2,2,1.0,2.0,D,A,11.0,13.0,6.0,5.0,13.0,15.0,8.0,7.0,1.0,4.0,0.0,0.0,4.2,4.0,1.75
2023-10-28,premier_league,2023-2024,Bournemouth,Burnley,2,1,1.0,1.0,H,D,13.0,6.0,6.0,3.0,9.0,12.0,10.0,5.0,2.0,3.0,0.0,0.0,2.15,3.5,3.3
2023-10-28,bundesliga,2023-2024,M'gladbach,Heidenheim,2,1,1.0,1.0,H,D,11.0,8.0,6.0,3.0,5.0,18.0,6.0,4.0,0.0,3.0,0.0,0.0,1.8,4.0,4.0
2023-10-29,serie_a,2023-2024,Napoli,Milan,2,2,0.0,2.0,D,A,17.0,20.0,4.0,6.0,14.0,10.0,6.0,4.0,4.0,3.0,1.0,0.0,2.2,3.4,3.3
2023-10-29,liga,2023-2024,Ath Madrid,Alaves,2,1,2.0,0.0,H,H,11.0,8.0,7.0,1.0,10.0,11.0,4.0,4.0,3.0,2.0,0.0,0.0,1.4,4.75,8.5
2023-10-29,serie_a,2023-2024,Monza,Udinese,1,1,1.0,0.0,D,H,10.0,10.0,4.0,3.0,15.0,11.0,10.0,3.0,2.0,1.0,0.0,0.0,2.0,3.6,3.6
2023-10-29,serie_a,2023-2024,Cagliari,Frosinone,4,3,0.0,2.0,H,A,24.0,10.0,6.0,6.0,8.0,7.0,5.0,7.0,1.0,4.0,0.0,0.0,2.3,3.3,3.2
2023-10-29,bundesliga,2023-2024,Leverkusen,Freiburg,2,1,1.0,0.0,H,H,19.0,10.0,4.0,4.0,9.0,10.0,11.0,4.0,0.0,2.0,0.0,0.0,1.29,5.5,11.0
2023-10-29,liga,2023-2024,Ath Bilbao,Valencia,2,2,1.0,0.0,D,H,12.0,11.0,7.0,5.0,11.0,10.0,10.0,4.0,3.0,1.0,0.0,0.0,1.62,3.8,5.75
2023-10-29,ligue_1,2023-2024,Lille,Monaco,2,0,2.0,0.0,H,H,7.0,16.0,5.0,6.0,17.0,13.0,2.0,8.0,1.0,2.0,0.0,0.0,2.25,3.75,2.9
2023-10-29,serie_a,2023-2024,Inter,Roma,1,0,0.0,0.0,H,D,19.0,3.0,3.0,1.0,14.0,9.0,8.0,0.0,3.0,4.0,0.0,0.0,1.62,4.0,5.5
2023-10-29,ligue_1,2023-2024,Brest,Paris SG,2,3,1.0,2.0,A,A,20.0,17.0,5.0,10.0,14.0,10.0,9.0,5.0,3.0,4.0,0.0,0.0,5.75,4.33,1.53
2023-10-29,ligue_1,2023-2024,Metz,Le Havre,0,0,0.0,0.0,D,D,9.0,12.0,3.0,1.0,13.0,15.0,5.0,6.0,2.0,2.0,0.0,0.0,2.5,3.3,2.8
2023-10-29,premier_league,2023-2024,West Ham,Everton,0,1,0.0,0.0,A,D,12.0,10.0,2.0,4.0,7.0,11.0,4.0,3.0,4.0,1.0,0.0,0.0,2.15,3.5,3.3
2023-10-29,premier_league,2023-2024,Aston Villa,Luton,3,1,1.0,0.0,H,H,17.0,7.0,6.0,1.0,11.0,10.0,6.0,4.0,3.0,2.0,0.0,0.0,1.25,6.5,9.5
2023-10-29,premier_league,2023-2024,Brighton,Fulham,1,1,1.0,0.0,D,H,18.0,10.0,7.0,5.0,12.0,8.0,7.0,3.0,0.0,3.0,0.0,0.0,1.55,4.2,5.5
2023-10-29,premier_league,2023-2024,Liverpool,Nott'm Forest,3,0,2.0,0.0,H,H,21.0,9.0,8.0,1.0,9.0,13.0,8.0,3.0,2.0,3.0,0.0,0.0,1.29,5.75,11.0
2023-10-29,premier_league,2023-2024,Man United,Man City,0,3,0.0,1.0,A,A,7.0,21.0,3.0,10.0,9.0,4.0,7.0,12.0,4.0,1.0,0.0,0.0,5.0,3.8,1.67
2023-10-29,bundesliga,2023-2024,Ein Frankfurt,Dortmund,3,3,2.0,1.0,D,H,11.0,14.0,7.0,4.0,11.0,10.0,0.0,4.0,3.0,2.0,0.0,0.0,3.4,3.4,2.15
2023-10-29,liga,2023-2024,Betis,Osasuna,2,1,1.0,0.0,H,H,9.0,7.0,2.0,1.0,10.0,25.0,6.0,3.0,3.0,4.0,0.0,0.0,2.05,3.5,3.6
2023-10-29,ligue_1,2023-2024,Rennes,Strasbourg,1,1,1.0,0.0,D,H,20.0,11.0,3.0,3.0,14.0,16.0,7.0,5.0,2.0,2.0,0.0,0.0,1.57,4.0,6.0
2023-10-29,liga,2023-2024,Vallecano,Sociedad,2,2,1.0,1.0,D,D,16.0,15.0,7.0,3.0,17.0,16.0,4.0,5.0,3.0,2.0,0.0,0.0,3.1,3.2,2.38
2023-10-29,ligue_1,2023-2024,Montpellier,Toulouse,3,0,1.0,0.0,H,H,19.0,16.0,6.0,5.0,13.0,15.0,3.0,4.0,2.0,3.0,0.0,0.0,1.75,4.0,4.5
2023-10-30,serie_a,2023-2024,Lazio,Fiorentina,1,0,0.0,0.0,H,D,11.0,9.0,4.0,5.0,12.0,17.0,0.0,4.0,3.0,3.0,0.0,0.0,2.25,3.25,3.25
2023-10-30,serie_a,2023-2024,Empoli,Atalanta,0,3,0.0,2.0,A,A,9.0,18.0,2.0,6.0,10.0,13.0,3.0,6.0,4.0,0.0,0.0,0.0,5.25,3.75,1.67
2023-10-30,liga,2023-2024,Granada,Villarreal,2,3,2.0,3.0,A,A,18.0,6.0,8.0,5.0,14.0,15.0,4.0,1.0,0.0,4.0,0.0,0.0,3.1,3.5,2.25
2023-11-03,serie_a,2023-2024,Bologna,Lazio,1,0,0.0,0.0,H,D,6.0,11.0,2.0,1.0,12.0,8.0,2.0,6.0,2.0,5.0,0.0,0.0,2.63,3.2,2.75
2023-11-03,ligue_1,2023-2024,Paris SG,Montpellier,3,0,1.0,0.0,H,H,21.0,7.0,10.0,2.0,10.0,13.0,9.0,2.0,1.0,0.0,0.0,0.0,1.25,6.0,10.0
2023-11-03,liga,2023-2024,Las Palmas,Ath Madrid,2,1,0.0,0.0,H,D,9.0,13.0,3.0,5.0,12.0,9.0,3.0,4.0,0.0,3.0,0.0,0.0,5.75,3.6,1.65
2023-11-03,bundesliga,2023-2024,Darmstadt,Bochum,1,2,1.0,1.0,A,D,15.0,9.0,4.0,4.0,7.0,16.0,11.0,2.0,2.0,5.0,1.0,0.0,2.3,3.75,2.88
2023-11-04,bundesliga,2023-2024,FC Koln,Augsburg,1,1,1.0,1.0,D,D,28.0,18.0,12.0,3.0,10.0,10.0,10.0,2.0,1.0,4.0,0.0,0.0,2.3,3.6,2.9
2023-11-04,bundesliga,2023-2024,Freiburg,M'gladbach,3,3,1.0,3.0,D,A,15.0,10.0,8.0,5.0,7.0,10.0,8.0,2.0,2.0,2.0,0.0,0.0,2.1,3.8,3.2
2023-11-04,bundesliga,2023-2024,Hoffenheim,Leverkusen,2,3,0.0,2.0,A,A,12.0,10.0,7.0,4.0,6.0,10.0,4.0,3.0,3.0,2.0,0.0,0.0,5.0,4.5,1.57
2023-11-04,bundesliga,2023-2024,Mainz,RB Leipzig,2,0,0.0,0.0,H,D,10.0,10.0,3.0,2.0,13.0,9.0,2.0,7.0,3.0,1.0,0.0,0.0,5.75,4.2,1.6
